"ResponseType";"RT_io";"CorrectAnswer";"Distance";"Distance_type";"Condition";"ACC_trials";"Validity";"Saliency";"SalD";"NSalD";"Target";"RT_Trials";"participant";"val";"sal"
"RC";602,224999998725;"u";2;2;"test";1;"invalid";"Salient";"V";NA;4;602,224999998725;95;-1;1
"RC";716,115000002901;"e";1;2;"learn";1;"valid";"V";"V";"L";7;716,115000002901;95;1;NA
"RR";493,825000001152;"u";5;1;"learn";1;"valid";"G";"G";"X";8;493,825000001152;95;1;NA
"RR";616,374999998015;"u";1;1;"test";1;"valid";"NonSalient";NA;"X";6;616,374999998015;95;1;-1
"RR";425,634999999602;"e";3;1;"test";1;"valid";"NonSalient";NA;"L";3;425,634999999602;95;1;-1
"RC";NA;"u";4;1;"test";0;"invalid";"Salient";"V";NA;6;NA;95;-1;1
"RR";508,625000002212;"u";3;2;"learn";1;"valid";"G";"G";"X";2;508,625000002212;95;1;NA
"RR";542,075000001205;"u";3;2;"learn";1;"invalid";"V";"V";"L";4;542,075000001205;95;-1;NA
"RC";526,065000001836;"e";1;1;"learn";1;"valid";"Salient";"V";"L";3;526,065000001836;95;1;1
"RC";458,859999998822;"e";3;1;"test";1;"invalid";"Salient";"G";NA;9;458,859999998822;95;-1;1
"RR";484,765000001062;"e";2;1;"learn";1;"valid";"V";"V";"L";7;484,765000001062;95;1;NA
"RR";509,360000000015;"e";1;1;"learn";1;"valid";"V";"V";"L";9;509,360000000015;95;1;NA
"RC";799,919999997655;"u";3;2;"learn";1;"valid";"NonSalient";"G";"X";8;799,919999997655;95;1;-1
"RR";629,540000001953;"e";2;1;"learn";1;"valid";"V";"V";"L";3;629,540000001953;95;1;NA
"RR";579,22999999937;"u";2;1;"learn";1;"valid";"G";"G";"X";8;579,22999999937;95;1;NA
NA;623,760000104085;"e";NA;NA;"learn";1;"valid";"V";"V";"L";9;623,760000104085;97;1;NA
NA;519,920000107959;"u";NA;NA;"learn";1;"valid";"G";"G";"X";4;519,920000107959;97;1;NA
"RR";601,994999917224;"u";1;1;"learn";1;"valid";"G";"G";"X";2;601,994999917224;97;1;NA
"RR";602,34500002116;"e";3;1;"learn";1;"valid";"V";"V";"L";7;602,34500002116;97;1;NA
"RR";NA;"e";1;1;"learn";1;"valid";"V";"V";"L";3;1543,21500007063;97;1;NA
"RR";566,189999924973;"u";3;1;"learn";1;"valid";"G";"G";"X";8;566,189999924973;97;1;NA
"RR";744,70500019379;"e";2;1;"learn";1;"valid";"V";"V";"L";9;744,70500019379;97;1;NA
"RR";NA;"u";2;1;"learn";1;"valid";"G";"G";"X";6;2154,70500010997;97;1;NA
"RR";640,744999982417;"u";1;1;"learn";1;"valid";"G";"G";"X";2;640,744999982417;97;1;NA
"RR";601,62500012666;"e";3;1;"learn";1;"valid";"V";"V";"L";7;601,62500012666;97;1;NA
"RR";984,610000159591;"e";1;1;"learn";1;"valid";"V";"V";"L";9;984,610000159591;97;1;NA
"RR";NA;"u";3;1;"learn";0;"valid";"G";"G";"X";4;NA;97;1;NA
"RR";1257,00500002131;"e";2;1;"learn";1;"valid";"V";"V";"L";3;1257,00500002131;97;1;NA
"RR";639,80000000447;"e";1;1;"learn";1;"valid";"V";"V";"L";9;639,80000000447;97;1;NA
"RR";547,78499994427;"u";6;1;"learn";1;"valid";"G";"G";"X";4;547,78499994427;97;1;NA
"RR";871,329999994487;"u";1;1;"learn";1;"valid";"G";"G";"X";6;871,329999994487;97;1;NA
"RR";538,874999852851;"u";1;1;"learn";1;"valid";"G";"G";"X";8;538,874999852851;97;1;NA
"RR";820,379999931902;"u";1;1;"learn";1;"valid";"G";"G";"X";2;820,379999931902;97;1;NA
"RR";NA;"e";5;1;"learn";0;"valid";"V";"V";"L";9;NA;97;1;NA
"RR";845,815000124276;"e";6;1;"learn";1;"valid";"V";"V";"L";5;845,815000124276;97;1;NA
"RR";677,714999997988;"e";1;1;"learn";1;"valid";"V";"V";"L";7;677,714999997988;97;1;NA
"RR";690,884999930859;"e";1;1;"learn";1;"valid";"V";"V";"L";5;690,884999930859;97;1;NA
"RR";NA;"u";5;1;"learn";0;"valid";"G";"G";"X";6;NA;97;1;NA
"RR";NA;"u";6;1;"learn";0;"valid";"G";"G";"X";4;NA;97;1;NA
"RR";726,969999959692;"e";3;1;"learn";1;"valid";"V";"V";"L";5;726,969999959692;97;1;NA
"RR";NA;"u";8;1;"learn";0;"valid";"G";"G";"X";6;NA;97;1;NA
"RR";681,52999994345;"u";9;1;"learn";1;"valid";"G";"G";"X";2;681,52999994345;97;1;NA
"RR";961,36000007391;"e";3;1;"learn";1;"valid";"V";"V";"L";9;961,36000007391;97;1;NA
"RR";NA;"u";2;1;"learn";0;"valid";"G";"G";"X";6;NA;97;1;NA
"RR";755,074999993667;"e";2;1;"learn";1;"valid";"V";"V";"L";3;755,074999993667;97;1;NA
"RR";660,900000017136;"u";4;1;"learn";1;"valid";"G";"G";"X";8;660,900000017136;97;1;NA
"RR";783,185000065714;"e";2;1;"learn";1;"valid";"V";"V";"L";7;783,185000065714;97;1;NA
"RR";NA;"u";2;1;"learn";0;"valid";"G";"G";"X";8;NA;97;1;NA
"RR";698,919999878854;"u";3;1;"learn";1;"valid";"G";"G";"X";4;698,919999878854;97;1;NA
"RR";NA;"e";3;1;"learn";0;"valid";"V";"V";"L";3;NA;97;1;NA
"RR";640,589999966323;"e";4;1;"learn";1;"valid";"V";"V";"L";9;640,589999966323;97;1;NA
"RR";742,39999987185;"u";3;1;"learn";1;"valid";"G";"G";"X";2;742,39999987185;97;1;NA
"RR";687,639999901876;"e";2;1;"learn";1;"valid";"V";"V";"L";7;687,639999901876;97;1;NA
"RR";640,640000114217;"e";1;1;"learn";1;"valid";"V";"V";"L";5;640,640000114217;97;1;NA
"RR";NA;"u";3;1;"learn";0;"valid";"G";"G";"X";4;NA;97;1;NA
"RR";NA;"u";4;1;"learn";0;"valid";"G";"G";"X";8;NA;97;1;NA
"RR";599,205000093207;"u";5;1;"learn";1;"valid";"G";"G";"X";2;599,205000093207;97;1;NA
"RR";648,389999987558;"u";1;1;"learn";1;"valid";"G";"G";"X";8;648,389999987558;97;1;NA
"RR";NA;"e";5;1;"learn";0;"valid";"V";"V";"L";3;NA;97;1;NA
"RR";NA;"u";2;1;"learn";0;"valid";"G";"G";"X";2;NA;97;1;NA
"RR";653,219999978319;"u";3;1;"learn";1;"valid";"G";"G";"X";8;653,219999978319;97;1;NA
"RR";535,665000090376;"u";1;1;"learn";1;"valid";"G";"G";"X";6;535,665000090376;97;1;NA
"RR";635,744999861345;"e";9;1;"learn";1;"valid";"V";"V";"L";3;635,744999861345;97;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";7;NA;97;1;NA
"RR";879,375000018626;"e";2;1;"learn";1;"valid";"V";"V";"L";9;879,375000018626;97;1;NA
"RR";540,520000038669;"e";1;1;"learn";1;"valid";"V";"V";"L";3;540,520000038669;97;1;NA
"RR";534,184999996796;"e";1;1;"learn";1;"valid";"V";"V";"L";7;534,184999996796;97;1;NA
"RR";401,010000146925;"u";6;1;"learn";1;"valid";"G";"G";"X";2;401,010000146925;97;1;NA
"RC";NA;"u";2;1;"learn";0;"invalid";"V";"V";"L";6;NA;97;-1;NA
"RR";1284,04500009492;"u";2;1;"learn";1;"valid";"G";"G";"X";8;1284,04500009492;97;1;NA
"RR";701,085000066087;"u";4;1;"learn";1;"invalid";"V";"V";"L";6;701,085000066087;97;-1;NA
"RC";815,805000020191;"e";1;1;"learn";1;"valid";"V";"V";"L";3;815,805000020191;97;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";5;NA;97;1;NA
"RR";752,705000108108;"u";4;1;"learn";1;"valid";"G";"G";"X";4;752,705000108108;97;1;NA
"RR";1085,59000003152;"u";1;1;"learn";1;"valid";"G";"G";"X";8;1085,59000003152;97;1;NA
"RR";784,269999945536;"e";4;1;"learn";1;"valid";"V";"V";"L";5;784,269999945536;97;1;NA
"RC";NA;"e";2;1;"learn";0;"invalid";"G";"G";"X";3;NA;97;-1;NA
"RC";1318,16000002436;"u";3;1;"learn";1;"valid";"G";"G";"X";6;1318,16000002436;97;1;NA
"RR";667,214999906719;"e";3;1;"learn";1;"valid";"V";"V";"L";7;667,214999906719;97;1;NA
"RR";NA;"e";1;1;"learn";1;"valid";"V";"V";"L";3;2085,54500015453;97;1;NA
"RR";1220,02999996766;"e";1;1;"learn";1;"valid";"V";"V";"L";5;1220,02999996766;97;1;NA
"RR";902,204999933019;"e";1;1;"learn";1;"valid";"V";"V";"L";7;902,204999933019;97;1;NA
"RR";1029,46000010706;"u";5;1;"learn";1;"valid";"G";"G";"X";4;1029,46000010706;97;1;NA
"RR";633,025000104681;"u";1;1;"learn";1;"valid";"G";"G";"X";8;633,025000104681;97;1;NA
"RR";NA;"u";1;1;"learn";1;"valid";"G";"G";"X";6;2555,72000006214;97;1;NA
"RR";NA;"e";4;1;"learn";0;"valid";"V";"V";"L";3;NA;97;1;NA
"RR";1285,5799999088;"e";5;1;"learn";1;"valid";"V";"V";"L";9;1285,5799999088;97;1;NA
"RC";668,010000139475;"e";3;1;"learn";1;"invalid";"G";"G";"X";5;668,010000139475;97;-1;NA
"RR";832,054999889806;"e";2;1;"learn";1;"valid";"V";"V";"L";9;832,054999889806;97;1;NA
"RR";668,710000114515;"e";1;1;"learn";1;"valid";"V";"V";"L";5;668,710000114515;97;1;NA
"RC";767,564999870956;"u";3;1;"learn";1;"valid";"G";"G";"X";6;767,564999870956;97;1;NA
"RR";498,434999957681;"u";1;1;"learn";1;"valid";"G";"G";"X";2;498,434999957681;97;1;NA
"RR";418,245000066236;"u";1;1;"learn";1;"valid";"G";"G";"X";4;418,245000066236;97;1;NA
"RR";564,305000007153;"u";1;1;"learn";1;"valid";"G";"G";"X";8;564,305000007153;97;1;NA
"RR";981,889999937266;"e";5;1;"learn";1;"valid";"V";"V";"L";9;981,889999937266;97;1;NA
"RR";930,720000062138;"u";2;1;"learn";1;"valid";"G";"G";"X";8;930,720000062138;97;1;NA
"RR";797,345000086352;"e";2;1;"learn";1;"valid";"V";"V";"L";5;797,345000086352;97;1;NA
"RR";686,109999893233;"u";2;1;"learn";1;"valid";"G";"G";"X";4;686,109999893233;97;1;NA
"RR";NA;"e";2;1;"learn";0;"valid";"V";"V";"L";9;NA;97;1;NA
"RR";749,369999859482;"u";2;1;"learn";1;"valid";"G";"G";"X";6;749,369999859482;97;1;NA
"RR";718,649999937043;"u";1;1;"learn";1;"valid";"G";"G";"X";4;718,649999937043;97;1;NA
"RR";763,19000008516;"e";5;1;"learn";1;"valid";"V";"V";"L";7;763,19000008516;97;1;NA
"RR";932,455000001937;"u";2;1;"learn";1;"valid";"G";"G";"X";2;932,455000001937;97;1;NA
"RR";798,725000116974;"e";2;1;"learn";1;"valid";"V";"V";"L";7;798,725000116974;97;1;NA
"RR";717,979999957606;"u";2;1;"learn";1;"valid";"G";"G";"X";2;717,979999957606;97;1;NA
"RC";720,809999853373;"e";1;1;"learn";1;"invalid";"G";"G";"X";7;720,809999853373;97;-1;NA
"RR";NA;"e";3;1;"learn";0;"valid";"V";"V";"L";5;NA;97;1;NA
"RC";767,69999996759;"u";2;1;"learn";1;"valid";"G";"G";"X";6;767,69999996759;97;1;NA
"RR";701,355000026524;"e";5;1;"learn";1;"valid";"V";"V";"L";9;701,355000026524;97;1;NA
"RR";720,389999914914;"u";2;1;"learn";1;"valid";"G";"G";"X";2;720,389999914914;97;1;NA
"RR";783,245000056922;"u";1;1;"learn";1;"valid";"G";"G";"X";6;783,245000056922;97;1;NA
"RR";770,944999996573;"e";3;1;"learn";1;"valid";"V";"V";"L";7;770,944999996573;97;1;NA
"RR";749,980000080541;"e";1;1;"learn";1;"valid";"V";"V";"L";3;749,980000080541;97;1;NA
"RC";1332,27999997325;"e";3;1;"learn";1;"invalid";"G";"G";"X";5;1332,27999997325;97;-1;NA
"RR";684,404999949038;"e";2;1;"learn";1;"valid";"V";"V";"L";7;684,404999949038;97;1;NA
"RC";NA;"u";2;1;"learn";1;"valid";"G";"G";"X";2;1348,75499992631;97;1;NA
"RR";NA;"e";2;1;"learn";0;"valid";"V";"V";"L";3;NA;97;1;NA
"RR";685,619999887422;"u";2;1;"learn";1;"valid";"G";"G";"X";8;685,619999887422;97;1;NA
"RR";1117,70000006072;"e";4;1;"learn";1;"valid";"V";"V";"L";7;1117,70000006072;97;1;NA
"RR";634,384999983013;"u";2;1;"learn";1;"valid";"G";"G";"X";6;634,384999983013;97;1;NA
"RR";1185,97500002943;"u";1;1;"learn";1;"valid";"G";"G";"X";2;1185,97500002943;97;1;NA
"RR";767,975000198931;"u";1;1;"learn";1;"valid";"G";"G";"X";4;767,975000198931;97;1;NA
"RR";1067,77999992482;"e";4;1;"learn";1;"valid";"V";"V";"L";9;1067,77999992482;97;1;NA
"RR";NA;"u";2;1;"learn";0;"valid";"G";"G";"X";4;NA;97;1;NA
"RR";782,14000002481;"u";3;1;"learn";1;"valid";"G";"G";"X";6;782,14000002481;97;1;NA
"RC";635,054999962449;"u";3;1;"learn";1;"invalid";"V";"V";"L";8;635,054999962449;97;-1;NA
"RC";617,850000038743;"e";1;1;"learn";1;"valid";"V";"V";"L";9;617,850000038743;97;1;NA
"RR";454,404999967664;"u";3;1;"learn";1;"valid";"G";"G";"X";6;454,404999967664;97;1;NA
"RR";604,125000070781;"u";1;1;"learn";1;"valid";"G";"G";"X";8;604,125000070781;97;1;NA
"RC";NA;"u";3;1;"learn";1;"invalid";"V";"V";"L";6;1980,78499990515;97;-1;NA
"RC";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";9;NA;97;1;NA
"RR";910,295000066981;"e";2;1;"learn";1;"valid";"V";"V";"L";5;910,295000066981;97;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";9;NA;97;1;NA
"RR";997,54499993287;"e";2;1;"learn";1;"valid";"V";"V";"L";7;997,54499993287;97;1;NA
"RR";812,739999964833;"e";1;1;"learn";1;"valid";"V";"V";"L";9;812,739999964833;97;1;NA
"RR";1271,17999992333;"e";1;1;"learn";1;"valid";"V";"V";"L";7;1271,17999992333;97;1;NA
"RR";631,284999893978;"u";8;1;"test";1;"valid";"Salient";"G";NA;8;631,284999893978;97;1;1
"RR";618,954999838024;"e";2;1;"learn";1;"valid";"V";"V";"L";5;618,954999838024;97;1;NA
"RR";591,01999993436;"u";2;2;"learn";1;"valid";"G";"G";"X";8;591,01999993436;97;1;NA
"RR";518,145000096411;"e";2;1;"learn";1;"valid";"V";"V";"L";3;518,145000096411;97;1;NA
"RC";NA;"u";1;1;"learn";0;"invalid";"V";"V";"L";8;NA;97;-1;NA
"RC";526,254999917001;"e";2;1;"learn";1;"valid";"V";"V";"L";3;526,254999917001;97;1;NA
"RR";548,819999909028;"u";4;1;"learn";1;"valid";"G";"G";"X";2;548,819999909028;97;1;NA
"RR";560,469999909401;"e";2;1;"learn";1;"valid";"V";"V";"L";5;560,469999909401;97;1;NA
"RR";NA;"u";2;1;"test";1;"valid";"Salient";"G";NA;2;1380,60999987647;97;1;1
"RR";536,099999910221;"u";1;2;"learn";1;"valid";"G";"G";"X";8;536,099999910221;97;1;NA
"RR";540,909999981523;"u";1;1;"learn";1;"valid";"G";"G";"X";6;540,909999981523;97;1;NA
"RC";NA;"e";1;1;"learn";0;"invalid";"G";"G";"X";5;NA;97;-1;NA
"RR";NA;"e";2;1;"learn";0;"invalid";"G";"G";"X";9;NA;97;-1;NA
"RC";527,835000073537;"u";6;1;"test";1;"invalid";"Salient";"V";NA;2;527,835000073537;97;-1;1
"RR";756,000000052154;"e";7;1;"test";1;"valid";"NonSalient";NA;"L";7;756,000000052154;97;1;-1
"RR";583,944999845698;"e";5;1;"test";1;"invalid";"Salient";"G";NA;3;583,944999845698;97;-1;1
"RR";617,099999915808;"e";2;2;"learn";1;"valid";"V";"V";"L";5;617,099999915808;97;1;NA
"RR";NA;"e";2;2;"test";0;"invalid";"Salient";"G";NA;3;NA;97;-1;1
"RC";581,379999872297;"u";3;2;"learn";1;"valid";"G";"G";"X";2;581,379999872297;97;1;NA
"RR";719,900000141934;"u";1;1;"learn";1;"valid";"G";"G";"X";4;719,900000141934;97;1;NA
"RC";548,690000083297;"u";4;1;"test";1;"invalid";"Salient";"V";NA;8;548,690000083297;97;-1;1
"RC";965,164999943227;"e";1;2;"learn";1;"valid";"V";"V";"L";9;965,164999943227;97;1;NA
"RR";998,224999988452;"e";1;1;"learn";1;"valid";"V";"V";"L";3;998,224999988452;97;1;NA
"RC";1243,25999990106;"e";4;1;"test";1;"invalid";"NonSalient";NA;"X";7;1243,25999990106;97;-1;-1
"RR";NA;"e";2;1;"learn";1;"valid";"V";"V";"L";3;1669,52999983914;97;1;NA
"RR";719,7650000453;"u";6;1;"test";1;"valid";"Salient";"G";NA;4;719,7650000453;97;1;1
"RR";887,209999840707;"e";2;1;"learn";1;"valid";"V";"V";"L";5;887,209999840707;97;1;NA
"RC";1023,22000009008;"e";2;2;"learn";1;"invalid";"G";"G";"X";3;1023,22000009008;97;-1;NA
"RR";NA;"e";1;1;"test";0;"invalid";"Salient";"G";NA;9;NA;97;-1;1
"RC";1024,20999994501;"u";2;1;"learn";1;"valid";"G";"G";"X";4;1024,20999994501;97;1;NA
"RR";927,799999946728;"u";1;1;"test";1;"valid";"NonSalient";NA;"X";8;927,799999946728;97;1;-1
"RR";524,514999939129;"e";5;1;"test";1;"valid";"Salient";"V";NA;3;524,514999939129;97;1;1
"RR";628,290000138804;"u";2;2;"learn";1;"valid";"G";"G";"X";2;628,290000138804;97;1;NA
"RR";708,765000104904;"e";7;1;"test";1;"valid";"NonSalient";NA;"L";9;708,765000104904;97;1;-1
"RR";842,67000015825;"e";1;2;"learn";1;"valid";"V";"V";"L";5;842,67000015825;97;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";9;NA;97;1;NA
"RR";476,000000024214;"u";4;1;"learn";1;"valid";"G";"G";"X";4;476,000000024214;97;1;NA
"RR";594,144999980927;"u";1;1;"learn";1;"valid";"G";"G";"X";2;594,144999980927;97;1;NA
"RR";791,91999998875;"u";1;1;"learn";1;"valid";"NonSalient";"G";"X";4;791,91999998875;97;1;-1
"RC";504,034999990836;"u";5;1;"learn";1;"invalid";"V";"V";"L";8;504,034999990836;97;-1;NA
"RR";638,354999944568;"u";2;1;"learn";1;"valid";"G";"G";"X";4;638,354999944568;97;1;NA
"RR";1007,82499997877;"u";1;1;"learn";1;"valid";"G";"G";"X";6;1007,82499997877;97;1;NA
"RC";NA;"e";1;1;"learn";0;"invalid";"G";"G";"X";7;NA;97;-1;NA
"RC";687,30999995023;"e";4;1;"learn";1;"valid";"V";"V";"L";5;687,30999995023;97;1;NA
"RR";581,10999991186;"e";1;1;"learn";1;"valid";"V";"V";"L";3;581,10999991186;97;1;NA
"RC";425,460000056773;"u";4;1;"learn";1;"valid";"G";"G";"X";6;425,460000056773;97;1;NA
"RC";737,46500001289;"u";2;1;"test";1;"invalid";"NonSalient";NA;"L";4;737,46500001289;97;-1;-1
"RR";675,634999992326;"u";2;1;"learn";1;"valid";"G";"G";"X";6;675,634999992326;97;1;NA
"RC";494,264999870211;"e";2;2;"learn";1;"valid";"V";"V";"L";3;494,264999870211;97;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"Salient";"V";"L";9;NA;97;1;1
"RR";737,195000052452;"u";3;1;"test";1;"valid";"NonSalient";NA;"X";4;737,195000052452;97;1;-1
"RR";584,054999984801;"u";1;2;"learn";1;"valid";"G";"G";"X";2;584,054999984801;97;1;NA
"RR";844,234999967739;"u";1;1;"learn";1;"valid";"G";"G";"X";6;844,234999967739;97;1;NA
"RC";NA;"e";1;1;"test";0;"invalid";"NonSalient";NA;"X";7;NA;97;-1;-1
"RR";NA;"e";6;1;"learn";0;"valid";"V";"V";"L";3;NA;97;1;NA
"RR";863,130000187084;"e";3;1;"learn";1;"invalid";"G";"G";"X";7;863,130000187084;97;-1;NA
"RC";1326,33999991231;"u";1;1;"learn";1;"valid";"G";"G";"X";2;1326,33999991231;97;1;NA
"RR";622,089999960735;"u";1;1;"learn";1;"valid";"G";"G";"X";4;622,089999960735;97;1;NA
"RR";515,515000093728;"u";1;1;"learn";1;"valid";"G";"G";"X";2;515,515000093728;97;1;NA
"RR";885,855000000447;"u";1;1;"learn";1;"valid";"G";"G";"X";8;885,855000000447;97;1;NA
"RR";NA;"e";12;1;"learn";0;"valid";"V";"V";"L";7;NA;97;1;NA
"RR";606,880000093952;"e";13;1;"learn";1;"valid";"V";"V";"L";3;606,880000093952;97;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";9;NA;97;1;NA
"RR";NA;"e";2;1;"learn";0;"valid";"V";"V";"L";3;NA;97;1;NA
"RR";851,144999964163;"u";5;1;"learn";1;"valid";"G";"G";"X";2;851,144999964163;97;1;NA
"RR";819,019999820739;"u";1;1;"learn";1;"valid";"G";"G";"X";6;819,019999820739;97;1;NA
"RR";NA;"e";5;1;"learn";0;"valid";"V";"V";"L";9;NA;97;1;NA
"RR";715,279999887571;"e";6;1;"learn";1;"valid";"V";"V";"L";5;715,279999887571;97;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";9;NA;97;1;NA
"RR";572,319999802858;"e";2;1;"learn";1;"valid";"V";"V";"L";3;572,319999802858;97;1;NA
"RR";690,785000100732;"u";5;1;"learn";1;"valid";"G";"G";"X";4;690,785000100732;97;1;NA
"RR";NA;"u";1;1;"learn";0;"valid";"G";"G";"X";8;NA;97;1;NA
"RR";528,004999971017;"e";3;1;"learn";1;"valid";"V";"V";"L";7;528,004999971017;97;1;NA
"RC";643,210000125691;"e";3;1;"test";1;"invalid";"NonSalient";NA;"X";3;643,210000125691;97;-1;-1
"RR";NA;"u";4;1;"test";0;"valid";"Salient";"G";NA;6;NA;97;1;1
"RR";NA;"e";3;1;"learn";1;"valid";"NonSalient";"V";"L";5;1346,27499990165;97;1;-1
"RC";1222,78499999084;"u";3;2;"test";1;"valid";"NonSalient";NA;"X";6;1222,78499999084;97;1;-1
"RR";650,330000091344;"e";2;1;"learn";1;"valid";"V";"V";"L";9;650,330000091344;97;1;NA
"RR";576,594999991357;"u";2;2;"learn";1;"valid";"G";"G";"X";4;576,594999991357;97;1;NA
"RR";742,495000129566;"u";1;1;"learn";1;"valid";"G";"G";"X";6;742,495000129566;97;1;NA
"RR";784,364999970421;"u";1;1;"learn";1;"valid";"G";"G";"X";4;784,364999970421;97;1;NA
"RR";652,029999997467;"u";1;1;"learn";1;"valid";"Salient";"G";"X";8;652,029999997467;97;1;1
"RR";640,609999885783;"u";1;1;"learn";1;"valid";"G";"G";"X";4;640,609999885783;97;1;NA
"RR";NA;"e";6;1;"learn";0;"valid";"V";"V";"L";9;NA;97;1;NA
"RR";793,964999960735;"e";7;1;"learn";1;"valid";"V";"V";"L";3;793,964999960735;97;1;NA
"RR";1280,70999984629;"u";3;1;"learn";1;"valid";"G";"G";"X";8;1280,70999984629;97;1;NA
"RR";553,569999989122;"u";1;1;"learn";1;"valid";"G";"G";"X";2;553,569999989122;97;1;NA
"RR";541,579999960959;"e";3;1;"learn";1;"valid";"V";"V";"L";3;541,579999960959;97;1;NA
"RR";789,705000119284;"e";1;1;"learn";1;"valid";"V";"V";"L";5;789,705000119284;97;1;NA
"RR";NA;"e";1;1;"learn";0;"valid";"V";"V";"L";9;NA;97;1;NA
"RR";668,154999846593;"e";2;1;"test";1;"valid";"Salient";"V";NA;3;668,154999846593;97;1;1
"RR";735,460000112653;"u";5;1;"learn";1;"valid";"Salient";"G";"X";4;735,460000112653;97;1;1
"RR";765,680000185966;"e";2;2;"learn";1;"valid";"V";"V";"L";7;765,680000185966;97;1;NA
"RR";1198,29500000924;"u";2;1;"learn";1;"valid";"G";"G";"X";8;1198,29500000924;97;1;NA
"RR";693,925000028685;"u";1;1;"learn";1;"valid";"G";"G";"X";6;693,925000028685;97;1;NA
"RC";576,825000112876;"u";3;1;"test";1;"invalid";"NonSalient";NA;"L";8;576,825000112876;97;-1;-1
"RR";552,54999990575;"u";2;1;"learn";1;"valid";"G";"G";"X";2;552,54999990575;97;1;NA
"RR";641,925000119954;"u";2;2;"learn";1;"invalid";"V";"V";"L";6;641,925000119954;97;-1;NA
"RC";675,164999905974;"e";1;1;"test";1;"valid";"Salient";"V";NA;5;675,164999905974;97;1;1
"RC";828,875000122935;"e";3;1;"test";1;"invalid";"NonSalient";NA;"X";3;828,875000122935;97;-1;-1
"RC";1058,85500018485;"u";1;2;"learn";1;"valid";"G";"G";"X";2;1058,85500018485;97;1;NA
"RC";658,765000058338;"u";3;2;"test";1;"invalid";"Salient";"V";NA;4;658,765000058338;97;-1;1
"RR";631,215000059456;"u";2;1;"learn";1;"valid";"G";"G";"X";6;631,215000059456;97;1;NA
"RC";NA;"e";2;2;"learn";0;"valid";"V";"V";"L";5;NA;97;1;NA
"RR";799,124999903142;"u";2;1;"learn";1;"valid";"G";"G";"X";6;799,124999903142;97;1;NA
"RR";867,160000139847;"e";4;2;"learn";1;"valid";"NonSalient";"V";"L";7;867,160000139847;97;1;-1
"RR";935,479999985546;"e";1;1;"learn";1;"valid";"V";"V";"L";9;935,479999985546;97;1;NA
"RR";637,564999982715;"u";3;1;"learn";1;"valid";"G";"G";"X";2;637,564999982715;97;1;NA
"RR";955,610000062734;"e";2;1;"learn";1;"valid";"V";"V";"L";7;955,610000062734;97;1;NA
"RC";NA;"u";1;1;"test";0;"invalid";"NonSalient";NA;"L";2;NA;97;-1;-1
"RC";NA;"e";2;1;"learn";0;"valid";"V";"V";"L";5;NA;97;1;NA
"RR";NA;"e";3;1;"learn";0;"valid";"V";"V";"L";7;NA;97;1;NA
"RR";NA;"u";5;1;"learn";1;"valid";"G";"G";"X";4;1585,31500003301;97;1;NA
"RR";701,014999998733;"u";1;1;"learn";1;"valid";"G";"G";"X";2;701,014999998733;97;1;NA
"RR";NA;"e";6;1;"learn";0;"valid";"V";"V";"L";7;NA;97;1;NA
"RR";516,865000128746;"e";7;1;"learn";1;"valid";"V";"V";"L";5;516,865000128746;97;1;NA
"RR";755,225000204518;"u";3;1;"learn";1;"valid";"G";"G";"X";2;755,225000204518;97;1;NA
"RR";1123,03000013344;"e";2;1;"learn";1;"valid";"V";"V";"L";7;1123,03000013344;97;1;NA
"RR";850,50499998033;"u";2;1;"learn";1;"valid";"Salient";"G";"X";2;850,50499998033;97;1;1
"RR";760,049999924377;"u";1;1;"learn";1;"valid";"G";"G";"X";8;760,049999924377;97;1;NA
"RC";704,434999963269;"u";3;1;"test";1;"invalid";"Salient";"V";NA;6;704,434999963269;97;-1;1
"RC";895,895000081509;"e";1;2;"learn";1;"valid";"V";"V";"L";3;895,895000081509;97;1;NA
"RR";734,040000010282;"u";3;1;"learn";1;"valid";"G";"G";"X";4;734,040000010282;97;1;NA
"RR";NA;"u";1;1;"learn";1;"valid";"G";"G";"X";8;1920,15999997966;97;1;NA
"RR";592,609999934211;"u";1;1;"test";1;"valid";"Salient";"G";NA;2;592,609999934211;97;1;1
"RR";NA;"e";4;1;"learn";0;"valid";"NonSalient";"V";"L";5;NA;97;1;-1
"RR";832,625000039116;"u";2;2;"learn";1;"valid";"NonSalient";"G";"X";4;832,625000039116;97;1;-1
"RR";735,190000152215;"u";1;1;"learn";1;"valid";"G";"G";"X";2;735,190000152215;97;1;NA
"RC";587,259999942034;"u";7;1;"learn";1;"invalid";"V";"V";"L";4;587,259999942034;97;-1;NA
"RR";640,270000090823;"u";1;1;"test";1;"invalid";"NonSalient";NA;"L";6;640,270000090823;97;-1;-1
